f_wb	m_wb	f_go	m_go	f_re	m_re	f_tx	m_tx	f_dg	m_dg	f_hd	m_hd	f_ac	m_ac
MFBST.2703	5.58386633916435	119.863117797265	0	1.49105895561588	37.9756282388242	17.6774839008518	105.308846514984	132.958614070118	3.80316275544318	1.38815880709408	76.8162090299511	76.2906430540941	20.5244943102676	25.0126586634776
MFBST.2704	4.34904991079448	24.1368645231504	1.60634252129597	6.06715894823336	0.381678409941313	1.30238104750111	7.55082214685588	9.683192653659	0.694050925387345	0	70.4272954112261	92.4717687696847	4.89905408341696	1.96016699990446
MFBST.2705	6.6808316934458	60.648389411535	3.57679241241944	5.1556694628697	3.06686115992224	0.788438694440681	26.1182595573426	57.5209707698938	1.77633997239123	0.787436576030495	235.663265620027	302.434105071727	1.11580049796879	4.16029308292995
MFBST.2706	305.801781170805	352.977862859855	342.931502687016	128.471083736512	342.332057297845	406.206850492382	331.425042389307	368.893309379365	254.508889049568	256.718431415098	222.614441682513	165.633722177016	614.994958614195	601.40386904295
MFBST.2707	204.919696096537	178.489706225212	211.667120668655	134.025093830526	224.144649905363	232.94778997666	286.839852461494	378.942409151349	228.13599298051	267.179344670949	179.701882949234	211.325318216933	180.19439081038	219.347357989614
MFBST.2708	35.4272455941069	10.7808533991358	150.852587618216	11.0021993248525	22.5102786189705	11.7005694992522	8.27309042167283	8.87428490505132	17.8731315402865	6.69483929959003	8.46275255517823	7.7151810656211	22.3939510220776	12.8280210026264
MFBST.2709	413.259323960634	375.546396522136	510.444477156061	180.1005957851	205.776981189981	200.146516000671	251.374223877751	294.132506979675	504.926462055264	491.688822044363	314.121867458969	306.784673108366	267.778883734119	277.118415848834
MFBST.271	340.763214113441	421.675249133983	311.502975055372	130.140340233862	1155.31404405463	727.71208044772	410.278840689889	358.434860829079	479.583071205659	341.771853930954	449.660987554446	421.196376311633	1274.16788649918	1422.12618290616
MFBST.2710	0.714045206867357	42.1595187094599	0	4.34710310327587	1.74335946611482	0.788438694440681	6.33770071531344	7.92919411205453	0	0	5.82716845317353	6.85528344475829	2.49336813209979	5.00592004352191
MFBST.2711	7129.47513797707	3381.49698128337	4105.51248567828	2493.37491706836	8678.12409605596	8944.42245056478	5474.2348688828	3911.8377237401	10413.5717351588	8328.3676405118	6811.27538766262	5280.24549984193	14563.2356621737	6457.5180960265
MFBST.2712	763.503333987781	385.831339867898	766.712461938959	412.847857523665	644.951101465987	531.90556707887	705.400032816103	533.070346724876	640.831866946018	671.33274197754	733.329713237617	389.289945521525	1151.93153817367	622.687115815642
MFBST.2713	4.69273692816161	27.1329447120502	5.11262776032027	3.76195509762965	1.49111843583379	4.18163948388359	7.26603151982669	33.2221727662158	0	2.77631761418816	52.4385409154804	90.5547252348759	3.6816866890257	9.76091735671137
MFBST.2714	202.895806006864	109.736426463563	217.138287228278	168.440967258528	132.113507122185	323.471937581952	95.6657436859892	106.661453365406	47.1445752836875	66.1770616890552	100.283343865953	124.44881477646	56.7344738886182	69.6303098281583
MFBST.2715	83.5130350571473	236.19579550222	52.9424225981358	331.675931144418	115.214199409862	96.2466985716643	297.253289495675	365.865830751342	107.746780345758	120.983935577162	228.829960693812	298.862481482025	101.363654968261	90.7395760459589
MFBST.2716	6.77680806063375	13.8286563064665	3.96055041095164	2.91908102944588	3.95091363396682	16.0764328090037	8.32704794038075	12.1796959542863	11.6744456290657	4.39311322519803	25.5293011954227	29.9865040410906	5.9497165376367	13.3043523018313
MFBST.2717	163.797765045643	41.5585428140305	177.330829402309	61.85387906064	56.3405974687187	56.8638775444989	69.9648531958686	62.7648824411437	24.9536528985372	28.7463202351055	78.3766692863377	59.9182893755285	122.611118736246	110.327648080536
MFBST.2718	304.172316781431	70.8923032262448	294.685871550946	67.7494994659236	145.915545387665	142.600337725632	145.209369293359	128.648382622607	195.021036364213	134.142314352777	134.728910455188	88.3737139262728	187.568279640356	137.24733923355
MFBST.2719	4.03259571214535	12.7748627251899	5.73143018261667	0	4.33922577294769	3.53044896013303	6.67849563296702	4.47011224551185	5.6017598058418	10.238764542453	11.4578032148019	14.2539489422471	8.11829611746906	11.1425372511108
MFBST.272	11.1677326783287	51.2562738850195	0.255350394415921	0.714011036914998	28.7594451802188	29.7445757263621	187.785570831805	242.017076769796	6.07268582322387	16.2307265186928	42.057543804431	55.4146482586065	28.3755413562424	41.6757394137448
MFBST.2720	108.339232013721	57.2589236809292	119.024643463486	45.923542325119	95.960563840322	63.6801461822838	83.9368130426747	82.4280791987808	77.7552625577694	64.8074312699204	51.7897961053716	48.5234277933013	95.1402020799905	90.2418941444564
MFBST.2721	0	95.2253590565232	0.281677363815357	948.425703473797	0	6.61290252597971	0	0	0	0	0	0	0	0
MFBST.2722	59.2851334904759	751.204155355048	0	4.37862154416882	19.5236337479151	46.8215233468603	839.229632531407	1001.16142250753	10.3533663742153	15.9217672171236	2927.17283010504	3428.3762499529	46.4594428901894	44.8988221738719
MFBST.2723	76.8440437153327	259.453863685781	37.1138324332269	25.5881562055996	256.468399673191	297.656100825329	344.338703350582	507.546112251202	779.527034518553	633.298578313268	156.754382959362	161.081041235332	235.664578952217	160.974786140925
MFBST.2724	169.256469505529	222.041008178281	123.271185179304	42.0127810742286	154.910228126745	100.296817276163	471.281042976836	527.136629280576	141.972842611768	203.305692224587	135.520656823384	177.107418256766	103.881158369208	133.708140244828
MFBST.2725	583.061646291637	957.042524795316	567.488050669762	338.10489097758	1050.36687901899	964.495038025078	1195.94635837175	1486.13948178968	1040.81546856333	1263.20694550095	1552.56215801045	1964.5504529444	1167.29270900438	1248.13920950882
MFBST.2726	164.72888397035	34.8810826849649	168.525910371482	40.1141094394232	55.5810499446429	57.215156583659	62.7773041367736	41.3517257794979	92.3140539227661	66.1362100109398	56.6540583750743	36.655384701479	65.3878885102679	36.1326220103256
MFBST.2727	97.6182387675433	0.365393314600164	102.597124592898	2.14203311074499	0.405138953873521	0	0	0	0	0	0	0	0	0
MFBST.2728	354.319331544107	244.055130904541	351.278357104372	305.586633745146	396.878089270701	418.912937009125	332.9430753349	309.358975058895	755.592444222229	499.32597978986	269.735575585416	237.134082829324	514.526629603628	368.555006199462
MFBST.2729	161.126504686655	57.2897248356127	180.185486993373	125.457447384387	49.3531725770681	29.5739355539976	49.2977476123834	35.4971396202053	66.5219730378025	67.8116421035384	32.3600716811458	34.2770139024035	43.1737236414219	37.0805157345847
MFBST.273	17.3979359726151	99.9626345535565	4.48822171535205	15.4809547270941	95.1347545141322	71.2952200561113	116.464177299217	141.713381821784	64.9205977379422	78.2300120778667	142.907383953906	177.919235242105	128.07249027084	114.35180228552
MFBST.2730	83.5828976929395	137.307967811628	0	3.66461050725382	1.57363472762967	1.70911545045171	3.33820776367489	0.883626995775144	2550.66285681316	2178.6310928429	0.55436547508653	3.12778879718342	12.3913485046538	1.41737397804797
MFBST.2731	296.216919054585	209.882631384061	309.321299933537	289.209651001392	164.286146186538	187.835086070201	163.262508421293	185.743424461762	253.673203406666	194.256307685396	170.448461203831	162.111367322729	176.749054438228	199.443560916873
MFBST.2732	2.09490599399498	190.2920645251	3.24292225638351	1286.47053872008	0	3.41823090090341	0	0	0	0.521652892794374	0	1.59685287178262	0	0
MFBST.2733	872.3085466654	245.565416494113	1131.80163892275	352.862101713129	49.2645068492158	52.0613705796013	81.8178992633297	94.4230749150085	284.802849442318	364.338507095599	575.53063778053	606.898281526116	30.6643702257667	30.190418499596
MFBST.2734	0	361.114921933372	0	2648.74363833092	0	14.9349205024111	0	2.56807317741483	0	0	1.05471355880575	2.85909922490089	0	0
MFBST.2735	0	2.34947836564352	0	36.6355192625237	2.80587840414288	0	0	0.569970849461387	2.38010519855835	1.6539424903302	0	0	0	0
MFBST.2736	17.744193089219	45.7362091849217	5.52728383673881	16.5045716375445	232.912618227825	93.0925956788669	159.602305355901	132.385024266693	77.4907477945543	97.7627431579621	108.740257789903	82.1250328598995	116.752630716726	82.2705891494244
MFBST.2737	44.7058716749327	90.5889077970628	13.3087322056028	40.7725790895635	643.588743664096	345.689707819146	382.199248611262	367.157341996135	211.169069984144	261.1078658723	284.052297832124	214.740982883841	257.121163944705	220.1341912062
MFBST.2738	223.724804649268	39.8000647197862	256.029876084541	57.4387318009578	42.2839219772414	50.8340605220133	23.1820928164495	31.374031559085	14.0167063052179	25.691988121222	52.835333244481	72.1138298329348	19.4397948323884	18.4026184168615
MFBST.2739	81.5254601072336	117.750470928683	98.0425393012237	85.9868166050816	91.3970143810502	69.5460441668398	161.074864826078	146.836887717173	117.685882735963	97.2636151313408	203.502555522087	174.877437487412	330.861317211999	252.897527124931
MFBST.274	689.395066870014	582.321396787858	888.530437072024	279.171064940067	654.254142275215	451.566351201069	765.896427399093	805.422849537937	484.922799112589	556.894340003934	762.936268484731	838.014438266459	1026.13014934139	926.327810851113
MFBST.2740	32.1976164111864	12.4755862644387	38.5298624781011	22.9617711625595	10.1093814357856	9.97573938495855	8.61388533932642	4.10412539786675	7.46078767399856	7.32296944647697	9.18869214499387	5.85095594225627	14.3361948339712	16.9779271304702
MFBST.2741	76.2539277825852	10.7808533991358	104.419435828118	10.1852651621676	16.0711045983736	11.1914282665854	13.2112681233604	17.0825357007848	9.40883263816726	19.8312215704214	26.2761131774772	26.7332076191639	11.3103959001012	12.3054845861757
MFBST.2742	0	1.57909183234443	40.2352027338141	3.7276473890397	0	0.651190523750557	0	0	0	0	0	0	0	0
MFBST.2743	0.222782352750686	7.66891282602222	0	37.8190457418275	0	218.131788980901	0	0	0	0	9.19973244545787	0.430734457408808	0	0
MFBST.2744	0.620429593240484	113.111988908353	0	3.57005518457499	1.68907896903346	7.29430534232165	12.4052797334563	19.7230575406839	0	0	7.10134562831037	15.8697341382172	5.38189366789445	7.6757066427769
MFBST.2745	0	48.8908366106652	0	445.697480846972	0	0	0	0	0	0	0	0	0	0
MFBST.2746	0.397647240489797	3.65055041138654	0	0	0	0	0	0	10.1431472093248	5.64572298855894	0.347269792524701	0	0.43585209154181	4.64467976916861
MFBST.2747	43.965000523647	195.589701163665	21.997869407814	107.203544226762	78.7015602032644	58.8057655282535	103.241916475981	65.7016668524168	1012.18465157785	800.873328078095	96.4565419186999	82.4686093807219	37.1720807110809	27.079989458222
MFBST.2748	0.445564705501373	239.832010851306	0.129673608962183	1232.70319233027	0	3.41823090090341	4.10011442519301	5.51399068457819	0	0	0	4.72117273472469	0	2.53334497210581
MFBST.2749	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.275	262.54803256719	104.196210904753	265.678421894548	252.810653860083	147.509871478339	120.646501508587	125.65728029626	102.492348318817	160.517977897141	117.161979572988	112.473095561714	90.3243296342988	162.306523596802	135.017918289288
MFBST.2750	0	23.7989567818459	0	223.597445644298	0	0	0	0	0	0	0	0	0	0
MFBST.2751	99.7565449941076	122.041468738086	80.9180972652877	26.0195817378694	87.0827348076414	56.5841979323177	150.347508620778	177.335493536657	121.789350397741	133.471810966464	178.886064416221	195.856628674652	60.7313632535712	61.9110249345068
MFBST.2752	0	64.4191991348083	0	624.262872468733	0	2.56367317567756	0	0.883626995775144	0	0	0.35893138657792	0.930976101754861	0	0
MFBST.2753	0	14.0078433065971	0	140.30500005876	0	0.854557725225853	0	0	0	0	0	0	0	0
MFBST.2754	0	81.9723233348501	0	724.464107849058	0	0.788438694440681	0	0	0	0	0	0	0	1.62837906556947
MFBST.2755	0	15.2467775092963	0	109.324055602513	0	1.95357157125167	0	0	0	0	0	0	0	0
MFBST.2756	213.303687864435	974.623317076834	1.84992630894557	24.6503622218195	829.662438520244	512.185897635178	810.128176972747	674.774564050863	441.416734447425	536.632712955272	972.161675440868	554.112075294439	4221.53133321782	5691.60370895879
MFBST.2757	1.80642599696117	2.49163634835219	0	0	1.89625738970731	3.62230287299974	1.2527598182436	1.45359784523653	0.941852034764141	1.57487315206099	1.73821284339115	2.6371403015583	10.4595411633488	42.3087546763093
MFBST.2758	13.9307028562462	9.50486484031978	0.515306266413075	20.4650856470141	90.3243025877038	92.749998268792	159.408584047023	40.0430348613124	46.7696076887648	28.9698373074009	265.146506420155	12.6124681018288	221.731912368199	54.1294183103386
MFBST.2759	180.501972153278	255.03990323494	144.136920181634	73.1346179406116	208.211966982978	183.454331278926	286.506415566945	332.836466807242	185.67035911521	219.140925714024	646.819844616278	739.174444307086	336.17807882719	199.797969021686
MFBST.276	33.9006964117165	243.769757729605	0.41135097277754	56.554771887102	182.865900052978	142.435982048333	135.914798643406	133.872633578576	341.639048792051	398.803276845807	176.682080220645	128.435690670821	842.904185738614	1564.95534215044
MFBST.2760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.2761	6.08554448212535	11.9817143241112	4.26982074901234	1.49105895561588	13.6786166598112	5.61625859295505	15.3749527893854	11.8850974650399	53.3995549240988	44.4385752691561	19.4663684826489	15.0514979251111	36.6919411611137	28.3989611101347
MFBST.2762	311.543205933545	20.0390527799022	340.369539598199	48.9418849045579	22.9421249839183	20.0225505589686	11.7250130814081	18.5966374059921	20.5480113552104	16.657905685129	13.0588910163719	14.3359095981612	26.9709677279075	21.7167673189052
MFBST.2763	0	213.449998315797	0.125676785453738	1404.95891380347	0	5.06122732056995	0	0	0	0	0	0	0	0
MFBST.2764	0	20.7485829878383	0	136.388242024362	0	0	0	0	0	0	0.347269792524701	2.74069841485635	0	0
MFBST.2765	0	8.83486305856136	0	84.355191045482	0	0	0	0	0	0	0.347269792524701	0.853015766431519	0	0
MFBST.2766	0	47.6976552676023	0	377.140526318685	0	0	0	0	0	0	0	0	0	0
MFBST.2767	2.60213736284055	40.5917592762545	0	20.527704280687	0	1.57687738888136	12.6797365271252	37.8822193737976	0	0	115.156861546449	167.857256764884	0	0.542793021856492
MFBST.2768	0	26.2388570977733	0	307.067106890747	0	0	0	0	0	0	0	0	0	0
MFBST.2769	0	5.86369755628032	0	43.9756533806541	0	0	0	0	0	0	0	0	0	0
MFBST.277	122.680712200247	15.620167006975	121.502822683385	67.2964558817199	11.4205820472812	20.8771082841944	11.6542316157385	11.6198311843908	16.9109276110571	9.92365494198123	8.12293828572411	8.87398633194366	22.1663357800124	18.8691120627661
MFBST.2770	0	3.1128540681327	0	26.8281480974632	0	0	0	0	0	0	0	0	0	0
MFBST.2771	0	0.730786629200328	0	13.8498756694214	0	0	0	0	0	0	0	0	0	0
MFBST.2772	0	5.16164784889673	0	20.7710657566266	0	0	0	0	0	0	0	0	0	0
MFBST.2773	0	3.1128540681327	0	13.566209701385	0	0	0	0	0	0	0	0	0	0
MFBST.2774	0	6.24230081100481	0	61.8683608480446	0	0	0	0	0	0	0	0	0	0
MFBST.2775	35.8762926333674	115.26184496759	0	2.19070540593291	0	7.55878146546233	0	2.10602306991331	983.280971126926	1695.65802698098	0	0	44.9585109531385	0.904965906536334
MFBST.2776	99.6113520901524	614.355605945132	0.41135097277754	40.9616897349211	122.767291915799	128.114945420458	114.255325162952	68.3272064930251	2034.3186508644	4426.4840437064	174.115816363666	70.8922012749032	1015.85958150537	1356.15463490667
MFBST.2777	5.56615880721955	56.0045046033715	0	6.77838071745135	3.66307739975434	0.651190523750557	24.1995095446097	43.4170218424945	3.09123452186253	1.80283832458377	238.395375120374	258.426866391859	2.60658087890385	2.05718932866149
MFBST.2778	36.3592379582591	1.46231324908951	42.9972663706967	4.47317686684764	0	0	0	0	0	0.521652892794374	0.347269792524701	1.0749746897741	0	0
MFBST.2779	14.790589621463	51.6606920798644	9.79835156228702	4.34710310327587	7.98253377059189	14.6547297154285	70.6964141818988	64.9552667143496	11.761172861283	8.50575271385353	213.659334088271	198.188612196565	10.8546985670437	6.25740005440239
MFBST.278	240.952866780475	322.678851971819	240.150680154336	1664.40317208063	144.024955007362	405.251195198668	164.296849234138	133.963400047204	219.140107195057	240.291320527751	181.448793902874	188.998689949655	161.093038832246	146.221333743127
MFBST.2780	248.726761118051	434.77067712176	239.05726000197	216.885563182024	537.967400531102	3030.58611592118	546.851035206314	413.779729648382	662.542073918155	640.053612886194	478.598324322458	321.909439380058	777.560485217638	606.685751057201
MFBST.2781	52.50881110458	78.7659655631449	0	0.714011036914998	0.405138953873521	0	1.41627204910173	0.569970849461387	2180.47162722757	1207.493205056	2.80148152830405	1.40485096754819	2.73640244957461	0
